,default,student,balance,income
711,No,No,950.3500933,37486.24955
712,No,Yes,350.70291349999997,21235.360419999997
713,Yes,Yes,1551.023469,19027.50863
714,No,No,981.5962751000001,37747.91335
715,No,No,1442.129805,10921.615029999999
716,No,No,1060.33586,56607.253970000005
717,No,No,1154.890792,61794.34632999999
718,No,Yes,544.1397693,20056.828540000002
719,No,No,1137.175454,27588.933310000004
720,No,No,414.0840495,47811.41892
721,No,Yes,436.00831439999996,17504.44777
722,No,No,987.8147997000001,25809.98028
723,No,No,679.3918418,46603.54641
724,No,No,1377.772007,51633.32955
725,No,No,856.8119605,32437.131830000002
726,No,No,1036.676833,44923.80275
727,No,No,0.0,46826.804469999995
728,No,No,961.4720707,51936.75989
729,No,No,275.9880913,35622.82945
730,No,No,426.6935421,30769.34477
731,No,No,290.2519082,46214.159230000005
732,No,No,934.9697035,42325.74999
733,No,Yes,668.9911556,26342.048459999998
734,No,Yes,2004.727568,27136.53798
735,No,No,1312.86573,29938.25946
736,No,Yes,662.2735565,15092.051019999999
737,No,No,524.6398059999999,36120.89226
738,No,Yes,1212.5895679999999,21058.34866
739,No,No,961.3157694,30290.8065
740,Yes,Yes,1504.290178,13965.18604
741,No,Yes,613.6563179999999,25040.48845
742,No,Yes,1233.343605,13402.07329
743,No,No,1221.385959,36961.31512
744,No,No,1217.056807,46256.78049
745,No,No,628.7576984,43205.1753
746,No,Yes,819.0973161000001,15957.943640000001
747,No,Yes,843.4934551000001,12710.02571
748,No,No,1173.559815,29141.36573
749,No,Yes,1195.590283,13329.5964
750,No,No,1202.883124,12288.12708
751,No,No,24.87182349,29316.97033
752,No,No,853.2414216,29484.05238
753,No,No,398.7757053,40223.909810000005
754,No,Yes,1521.1723960000002,18149.88619
755,No,Yes,1160.221793,15941.05088
756,No,No,985.6140627,49948.467110000005
757,No,No,583.8207193,38215.96476
758,No,Yes,638.6919826000001,18148.30171
759,No,No,384.99771949999996,25380.70345
760,No,No,1050.764231,31558.898419999998
761,Yes,Yes,1871.9383870000001,18077.487090000002
762,No,No,793.7617176,35157.73998
763,No,Yes,591.6606512999999,21790.50243
764,No,No,419.4764413,24001.5122
765,No,Yes,514.2838902,18185.4797
766,No,No,1027.895035,21551.611090000002
767,No,Yes,1029.6815490000001,15977.32114
768,No,Yes,953.6263238,18363.0685
769,No,Yes,1463.337765,11579.15945
770,No,No,1172.459499,34690.13828
771,No,Yes,548.2728639,12048.822890000001
772,No,No,1752.883789,48250.10462
773,No,Yes,555.9206802,23909.70649
774,No,Yes,1560.931752,13621.56916
775,No,Yes,839.8835566,16883.33886
776,No,Yes,1112.817978,13634.907630000002
777,No,No,1309.253772,43278.05928
778,No,No,940.5908747999999,41560.470989999994
779,No,No,1019.248977,41195.37012
780,No,No,433.66901950000005,32904.69772
781,No,No,1015.115425,42050.46652
782,No,No,75.17766307,52765.97828
783,No,No,1050.316376,39585.62422
784,No,No,48.91185684,35155.17247
785,No,No,1721.64778,48236.12633
786,No,No,1607.3514400000001,48700.84805
787,No,No,1180.4475419999999,43914.419819999996
788,No,No,609.8771346,40875.94654
789,No,Yes,1054.200208,19440.97318
790,No,Yes,793.8204657000001,19074.031730000002
791,No,No,879.6756178999999,30021.38335
792,No,No,1237.647422,29151.234660000002
793,No,Yes,1412.764358,18234.459219999997
794,No,Yes,1174.716483,13025.76945
795,No,No,363.3448038,44325.78885
796,No,No,919.4857763,44928.18464
797,No,Yes,1195.0596699999999,21648.65668
798,No,Yes,794.1377878,15721.799659999999
799,No,No,10.18881851,33776.82546
800,No,No,0.0,31083.22146
801,No,Yes,498.50597919999996,16967.619759999998
802,No,Yes,1227.1611070000001,18459.41861
803,Yes,No,1902.612991,53394.07623
804,No,Yes,1059.2046369999998,11742.37986
805,No,Yes,450.3053908,21177.611080000002
806,No,No,418.5398704,55002.73341
807,No,No,1070.480677,32939.36671
808,No,No,1306.770573,56640.634029999994
809,No,Yes,1315.3372980000001,8431.175004
810,No,No,74.5334252,19146.24563
811,No,No,66.15233049,38927.12451
812,No,No,56.42071165,54217.33825
813,No,No,1056.596875,25123.85962
814,No,No,259.2375778,51355.37462
815,No,Yes,1143.692578,23500.901280000002
816,No,Yes,0.0,15682.0685
817,No,No,877.7939338,30239.720719999998
818,No,No,919.0775550000001,45315.55745
819,No,No,94.93247587,27212.95124
820,No,No,333.3741889,29413.148989999998
821,No,No,197.9107165,30971.19725
822,No,No,624.910088,41047.55579
823,No,No,138.2522518,54406.50225
824,No,No,787.5517717,46185.552
825,No,No,1030.927564,36271.33456
826,No,No,1049.747643,30159.20989
827,No,No,0.0,35738.98757
828,No,Yes,1130.056787,18467.10219
829,No,No,795.5412235,51303.140139999996
830,No,Yes,1503.596238,18710.61448
831,No,No,436.1350124,46071.66052
832,No,No,800.7055932999999,36314.436330000004
833,Yes,Yes,1881.0499519999998,16580.45056
834,No,Yes,1445.45803,18632.61606
835,No,No,1166.100236,23994.40391
836,No,No,163.74710369999997,38970.0289
837,No,No,0.0,46353.80212
838,No,No,1322.052937,47814.1742
839,No,No,1283.5232529999998,61525.69617999999
840,No,No,1000.898434,43059.0486
841,No,No,249.860323,47602.1165
842,No,No,500.2221784,38991.01248
843,No,No,568.0944850999999,36374.433919999996
844,No,Yes,1047.0851539999999,13714.279380000002
845,No,Yes,186.6683743,15976.637859999999
846,No,No,782.778332,39224.40927
847,No,No,388.54835049999997,18007.83296
848,No,Yes,842.5722263,17279.521819999998
849,No,No,556.1156312999999,44197.908460000006
850,No,No,1234.578618,48112.48054
851,No,No,412.8943419,42123.21721
852,No,No,683.3573938,29269.33352
853,No,No,872.2261716,48101.61169
854,No,No,415.76542850000004,24740.7536
855,No,Yes,1518.018809,16740.44308
856,No,No,254.39445519999998,44612.14757
857,No,No,1507.2491949999999,24057.51794
858,No,No,900.5675031,40848.69179
859,No,No,595.1451336,46011.94663
860,No,Yes,163.93982309999998,21083.00451
861,No,No,389.61325189999997,43472.6743
862,No,Yes,1334.97118,14834.864290000001
863,No,Yes,1961.728657,17864.09925
864,No,No,1173.161493,36439.67873
865,No,No,1102.418242,23218.0838
866,No,No,1228.907919,46411.820060000005
867,Yes,No,1505.831475,29525.7494
868,No,Yes,1217.6239130000001,21160.4293
869,No,Yes,843.159091,12042.89422
870,No,No,1004.5329039999999,59403.930010000004
871,No,No,294.0629444,57500.11105
872,No,No,484.7234795,24569.56729
873,No,No,775.5561388,34586.253339999996
874,No,Yes,1339.312769,21031.85983
875,No,No,801.8550343999999,39156.62749
876,No,No,551.8871002999999,37573.14139
877,No,Yes,522.3811806,23440.06422
878,No,Yes,1237.454723,20660.469380000002
879,No,No,320.0059169,57563.48922999999
880,No,No,960.6700306,30093.727539999996
881,No,No,272.0195177,29773.60932
882,No,No,927.1659182,33781.81511
883,No,No,75.79525931,55189.68599
884,No,No,1285.851381,37635.95408
885,No,No,1471.775073,32478.043910000004
886,No,Yes,808.0147191000001,14485.46844
887,No,No,747.3535557,42900.02495
888,No,No,327.7957317,23865.3281
889,No,Yes,851.3417919,18786.58034
890,No,No,110.85436509999998,27370.304369999998
891,No,No,541.7555693,57322.10502
892,No,No,0.0,36269.292539999995
893,No,No,1201.3602640000001,51740.89005
894,No,No,57.219837899999995,18982.55571
895,No,Yes,785.0934846,32945.828069999996
896,No,Yes,383.6396643,17445.18244
897,No,No,1107.304157,52765.05866
898,No,No,396.9859854,55454.63104
899,No,No,0.0,44807.37827
900,No,No,924.2415348,45207.387630000005
901,No,No,602.4937249,33202.534380000005
902,No,Yes,828.739825,17962.31109
903,No,Yes,1.6111755719999998,20837.33546
904,No,Yes,894.0057891000001,18002.32519
905,No,No,1234.476479,31313.37458
906,No,No,406.0139804,42642.237369999995
907,No,Yes,1051.998449,12376.09598
908,No,Yes,1085.83808,18890.22808
909,No,No,1656.173272,41133.12685
910,No,Yes,242.65260890000002,20426.79397
911,No,Yes,602.3064955,12927.7128
912,No,No,187.59730259999998,59660.997039999995
913,No,No,331.29708189999997,34497.74268
914,No,No,911.3877951,57131.32037
915,No,No,391.40820049999996,39761.561839999995
916,No,No,1450.349184,33957.18196
917,No,No,819.9169885,28960.112810000002
918,No,Yes,1590.1764130000001,18666.41221
919,No,Yes,1256.6148699999999,22493.50126
920,Yes,Yes,1889.33211,22652.109630000003
921,No,No,743.6853748999999,10774.97191
922,No,No,343.1944994,29555.905469999998
923,No,No,534.9731547,44079.33287
924,No,No,1207.697906,34857.540310000004
925,No,No,564.8138972,39829.41683
926,No,Yes,495.36526330000004,22938.13687
927,No,No,902.5138231000001,38647.521889999996
928,No,Yes,1741.273354,18544.05165
929,No,No,1166.642625,52700.10969
930,No,Yes,631.15977,23245.07076
931,No,Yes,1076.977966,14668.38071
932,Yes,No,1243.554025,37634.3464
933,No,No,2113.019023,34747.75578
934,No,No,1296.060997,43313.28299
935,No,No,1088.674077,47147.72595
936,No,No,824.7317041,42313.51575
937,No,No,684.2948414,37011.183280000005
938,No,No,37.3648865,26221.5179
939,No,Yes,878.1490054999999,18414.570069999998
940,No,No,904.2415222000001,40683.46035
941,No,Yes,942.042215,22181.39455
942,No,Yes,957.4925363,16323.364759999999
943,No,No,285.2908758,17606.63593
944,No,Yes,1468.382748,19846.06475
945,No,No,322.7130195,27668.5761
946,No,No,414.1340631,40877.22645
947,No,No,1105.002812,36812.70609
948,No,No,0.445756769,31934.83798
949,No,No,619.7013996000001,13902.178999999998
950,No,No,293.8693202,56676.80175
951,No,Yes,637.3827282999999,19704.91942
952,No,No,1109.528617,69325.07982
953,No,No,1223.112944,52903.46137
954,No,Yes,1183.69295,13081.661059999999
955,No,No,569.7908726,54335.2241
956,No,No,625.5319228999999,46026.48791
957,No,No,833.6552993,16908.7781
958,No,No,866.0459225999999,44827.26588
959,No,Yes,945.4798492000001,17279.286809999998
960,No,No,1554.845545,43901.80532
961,No,No,575.7683453,51927.7468
962,No,No,1141.6036869999998,38722.961189999995
963,No,No,1146.64022,45376.55648
964,No,No,0.0,34305.91868
965,No,No,434.71477130000005,35454.75542
966,No,No,1026.13443,39135.63696
967,No,Yes,1302.797206,29252.36143
968,No,No,690.7058706,59561.9052
969,No,No,574.4516328999999,40727.64293
970,No,No,0.0,43346.622260000004
971,No,Yes,251.30602369999997,13058.60666
972,No,Yes,1252.113954,16490.70693
973,No,No,207.8952069,52249.31234
974,Yes,No,1753.084389,48965.34697
975,No,Yes,1279.935227,21107.52024
976,No,No,862.8765137,36461.90113
977,No,No,1143.5414050000002,33394.9791
978,No,No,1253.18164,71238.5506
979,No,No,624.0839722000001,25557.63967
980,No,Yes,1027.86107,14322.08836
981,Yes,No,1964.014684,50553.53452
982,No,No,752.4261091,32539.645010000004
983,No,No,953.9298177000001,32640.14405
984,No,No,773.2042127000001,66749.43344
985,No,No,432.7910885,52238.087439999996
986,No,No,797.7340162,31616.800239999997
987,No,No,240.8415528,56089.15425
988,No,No,662.3158574,31815.34656
989,No,Yes,1056.36555,15432.39599
990,No,No,741.0875961,43015.53915
991,No,No,0.0,42284.68217
992,No,No,981.9544898,41123.21247
993,No,No,1569.835666,42781.3833
994,No,No,136.50552130000003,45596.10783
995,No,Yes,731.9517153,18117.42791
996,No,No,717.8107677999999,32040.93126
997,No,Yes,1005.176223,18262.17614
998,No,No,561.9283609,31192.91272
999,Yes,No,2033.1917899999999,44998.28744
1000,No,No,638.8174557,46704.738
1001,No,Yes,1104.9496869999998,11528.99966
1002,No,No,0.0,29514.033610000002
1003,No,No,633.7666724999999,34290.60492
1004,No,Yes,1526.025134,20894.07666
1005,No,No,522.7662715,43026.32913
1006,No,No,853.1031276000001,47381.72423
1007,No,No,1225.225152,39338.86212
1008,No,Yes,1559.627869,22047.78161
1009,No,No,260.3399357,34932.493760000005
1010,No,No,1320.943245,50505.3669
1011,No,No,1443.64839,45089.38954
1012,No,No,791.6382334,30303.606780000002
1013,No,No,922.6664691,33445.489689999995
1014,No,No,80.75286364,35887.54636
1015,No,No,193.3585386,34728.02143
1016,No,No,939.0985017999999,45519.01898
1017,No,No,1336.803015,30787.15572
1018,Yes,No,1488.779562,49803.29308
1019,No,Yes,375.19674689999994,13709.20533
1020,No,Yes,773.3811632000001,18978.18845
1021,No,No,581.4231695000001,44600.6628
1022,No,No,461.0502494,43147.77203
1023,Yes,Yes,1424.559323,25398.19744
1024,No,Yes,1139.396214,17139.84809
1025,No,No,1032.20327,41673.73415
1026,No,No,96.64183869,44556.21942
1027,No,No,338.7794082,42678.713189999995
1028,No,Yes,1331.425462,13793.18518
1029,No,No,0.0,34479.62349
1030,No,No,616.25397,42436.68644
1031,No,No,599.8008625,30146.635739999998
1032,No,Yes,1466.56289,20904.44788
1033,No,No,593.3038908999999,49925.323919999995
1034,No,No,786.9812599999999,49432.95276
1035,No,No,926.9853267000001,48753.31287
1036,No,No,1175.420433,37462.64333
1037,No,Yes,1697.7496670000003,23295.84328
1038,No,No,575.5143833,54203.19021
1039,No,No,1386.302444,54404.48169
1040,No,Yes,1222.2450919999999,23152.7231
1041,No,No,1556.194194,26905.58075
1042,No,No,1103.92188,52821.53485
1043,Yes,No,1496.07211,40214.62083
1044,No,Yes,975.642874,25920.32191
1045,No,Yes,781.1742571000001,23403.063769999997
1046,No,Yes,940.4354662999999,18939.84279
1047,No,No,375.32962000000003,32531.215760000003
1048,No,No,627.8761333,51770.45835
1049,No,No,1304.383209,49371.95691
1050,No,No,1496.23237,37534.32924
1051,No,Yes,1005.5938289999999,15851.48265
1052,No,No,828.8577543,46060.85293
1053,No,Yes,1144.35852,18903.37844
1054,No,No,1386.191949,42537.990789999996
1055,No,Yes,1321.805206,11453.61153
1056,No,No,1121.151251,35765.70649
1057,No,No,547.8633422,45966.35106
1058,No,No,813.9973412,42461.56142
1059,No,No,75.18398526,52166.00597
1060,No,No,598.2192977999999,28621.12542
1061,No,Yes,63.03632327,12308.018320000001
1062,No,No,0.0,48642.25451
1063,No,No,1553.703309,35929.16355
1064,No,No,813.7160938999999,46419.99708
1065,No,No,1386.176753,42875.00602
1066,No,No,933.7673153999999,43693.521160000004
1067,No,Yes,1240.0956,20134.64729
1068,No,No,0.0,33781.656310000006
1069,No,No,613.5818624,30833.80206
1070,No,No,253.51679559999997,53125.48345
1071,No,Yes,947.8858454,17094.478890000002
1072,No,Yes,112.8119095,16100.57083
1073,No,Yes,827.0413053999999,18892.82129
1074,No,No,484.679499,43900.09156
1075,No,Yes,271.2497049,25157.73142
1076,No,No,1018.248906,52509.742439999995
1077,No,No,0.0,43730.76665
1078,No,Yes,0.0,16421.48992
1079,No,No,1101.803715,36555.4627
1080,No,Yes,1471.8978220000001,18913.03822
1081,No,No,1057.71318,40707.61877
1082,No,No,352.5505372,17626.16713
1083,No,No,1029.819308,50635.890810000004
1084,No,No,1308.663094,35964.79193
1085,No,Yes,1581.790489,10537.529840000001
1086,No,No,918.1189019,53710.2153
1087,No,No,637.8002911,40323.559069999996
1088,No,No,369.041788,38468.24465
1089,No,Yes,985.0926986,18499.96154
1090,No,No,306.95692660000003,32428.812910000004
1091,No,No,1205.913239,43715.41376
1092,No,No,1079.5029630000001,40504.91545
1093,No,No,555.2884886,40046.42198
1094,No,No,905.0116944,39293.98251
1095,No,Yes,1348.956074,20870.26798
1096,No,Yes,1461.833249,19252.23729
1097,No,No,443.44699230000003,29811.36345
1098,Yes,No,2024.105018,51508.86888
1099,No,No,1516.551152,39368.14187
1100,No,Yes,520.5576465,18256.28839
1101,No,No,850.5480987,44501.91504
1102,No,No,926.4896732999999,49919.96729
1103,No,Yes,1275.824225,9611.963157
1104,No,No,249.5983832,20684.237409999998
1105,No,Yes,1564.471411,19372.8216
1106,No,No,443.17556449999995,37639.982430000004
1107,No,No,323.5469083,33991.99111
1108,No,Yes,512.3202025,24949.62161
1109,No,Yes,524.7606336,14154.91347
1110,No,No,741.4204609,38660.99965
1111,No,Yes,1994.049188,14305.111469999998
1112,No,No,1175.715193,24000.894940000002
1113,No,No,284.04877569999996,41243.85479
1114,No,No,565.5053845,39109.30967
1115,No,No,47.74566544,31150.374689999997
1116,No,No,776.9548658,45083.3202
1117,No,No,353.73909710000004,65526.80974
1118,No,No,76.13224922,53594.42001
1119,No,No,839.6035976,45994.64473
1120,No,Yes,754.4840226,22425.535480000002
1121,No,Yes,833.1207736,23630.27367
1122,No,No,277.2949179,27548.9503
1123,No,No,1594.697189,37091.873830000004
1124,No,No,0.0,40393.47543
1125,No,Yes,1281.617091,14236.09199
1126,No,No,1469.703786,40174.95035
1127,No,No,0.0,38165.688310000005
1128,No,No,891.403241,46611.73164
1129,No,No,493.76490989999996,51518.05525
1130,No,Yes,884.6140116,24306.65035
1131,No,No,0.0,32582.745560000003
1132,No,No,1028.520386,47944.60096
1133,No,Yes,425.8317403,13275.91441
1134,No,No,1132.358062,52489.76422
1135,No,No,965.2738038999998,46218.46056
1136,Yes,No,2499.01675,51504.29396
1137,No,Yes,1435.181264,11346.84187
1138,No,Yes,1391.19636,8637.963307
1139,No,Yes,1804.413369,17665.54905
1140,No,Yes,321.7950672,19229.22587
1141,No,No,1506.669829,41931.70448
1142,Yes,Yes,1402.2675160000001,12104.31561
1143,Yes,No,1379.430717,38881.96935
1144,No,No,1232.978729,57182.33212000001
1145,No,No,134.85802080000002,35755.86662
1146,No,Yes,422.9140174,18787.337030000002
1147,No,No,1373.564213,21785.25275
1148,No,No,661.4258876,55591.557029999996
1149,No,No,1427.718421,27425.67495
1150,No,No,938.6378620999999,39459.76704
1151,No,No,608.4289941000001,56483.0569
1152,No,No,1477.5323939999998,46965.13826
1153,No,Yes,1470.588741,17876.292690000002
1154,No,Yes,1488.598859,20739.626790000002
1155,No,No,0.0,49608.00617
1156,No,Yes,328.03833419999995,19566.26724
1157,No,Yes,1333.806128,21087.323519999998
1158,No,No,764.5347168999999,40593.28542
1159,No,No,110.326679,52106.2049
1160,Yes,Yes,2502.684931,14947.51975
1161,No,No,604.3155154,36592.756839999995
1162,No,Yes,1595.288158,22645.04006
1163,No,No,0.0,50076.263569999996
1164,No,No,440.63765010000003,50902.136139999995
1165,No,Yes,876.9186245999999,13372.512920000001
1166,No,No,1366.890314,35566.95637
1167,No,No,1129.975937,32795.04634
1168,No,No,1077.020824,56862.06694
1169,No,No,1411.074241,26040.00459
1170,No,No,0.0,45788.49211
1171,No,No,861.652948,27355.80502
1172,No,No,1185.661115,56483.5372
1173,No,No,901.5539184,57100.41767
1174,No,Yes,773.7302157,14841.989619999998
1175,No,No,1387.973385,30716.643060000002
1176,No,No,1207.694726,37355.944339999995
1177,No,Yes,455.71643770000003,12587.40145
1178,No,Yes,550.8950488,19110.07447
1179,No,Yes,1484.805423,22965.17668
1180,No,Yes,441.6261268,15261.708030000002
1181,No,No,810.4120752,28056.783910000002
1182,No,No,1137.039899,49810.89999
1183,No,Yes,1402.407716,13870.969680000002
1184,No,No,1541.8128060000001,29374.92888
1185,No,No,898.9807258999999,63041.22478
1186,No,Yes,700.3311593,18702.956000000002
1187,No,Yes,895.4580635,23795.5515
1188,No,No,770.1321919,48489.37866
1189,No,No,841.9517310000001,53779.01825
1190,No,No,44.31361993,30449.25019
1191,No,No,377.3003603,42257.49319
1192,No,No,264.8011505,49216.24815
1193,No,No,522.0216391,37341.89878
1194,No,No,1681.916005,41866.55806
1195,No,No,1069.539368,55421.552789999994
1196,No,No,375.70094930000005,37925.97462
1197,No,Yes,670.991526,19835.96905
1198,No,No,318.9125682,49305.55317
1199,No,Yes,955.1202176,25314.85309
1200,No,No,1123.793439,24901.99634
1201,No,No,993.5808787000001,34836.25272
1202,No,No,278.8052603,54559.11666
1203,No,No,1553.2896039999998,44150.16209
1204,No,No,0.0,34522.88556
1205,No,No,483.5913011,36497.468460000004
